request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens,error
req_01ks28634yets82njf6f0me4md,1779265899678,400,0,0.000498,deepseek-r1-distill-llama-70b,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,0,0,0,0,0,"{\"code\":\"model_decommissioned\",\"message\":\"The model `deepseek-r1-distill-llama-70b` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.\",\"param\":\"\",\"type\":\"invalid_request_error\"}"
req_01ks27x11bfzjtj4zjsp004t84,1779265602603,200,0.172782,0.306914,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2390,2390,0,0,60
req_01ks27v5cgf9e9v817mh74g05z,1779265541520,200,0.666373,0.725473,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2596,2596,0,0,27
req_01ks27t740ez8sphwqa0x4tz5a,1779265510528,200,0.637358,0.771488,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2489,2489,0,0,60
req_01ks27t53sf5ds7m27mhh61cp4,1779265508473,200,0.58338,0.624479,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2455,2455,0,0,19
req_01ks27s71wewn9fwznskee12z0,1779265477692,200,0.322609,0.408771,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2419,2419,0,0,39
req_01ks27qbbkevfahv4kgk2tkmsn,1779265416563,200,0.708236,0.842084,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2824,2824,0,0,60
req_01ks27qaa2enf9v914p6vfg3v7,1779265415490,200,0.62692,0.761142,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2707,2707,0,0,60
req_01ks27q9eyev9tpqf89hgzmy4s,1779265414622,200,0.343181,0.366509,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2746,2746,0,0,11
req_01ks27pbdvejtv8pg6y5mzqxx8,1779265383867,200,0.21073,0.345138,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2637,2637,0,0,60
req_01ks27p9zreq68f0dxmqz2s62d,1779265382392,200,0.200693,1.26036,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2608,2608,0,0,469
req_01ks27nbbrehybsva2etkwrzv9,1779265351032,200,0.997376,1.126595,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2490,2490,0,0,58
req_01ks27n7npee6b9t39shhm5a43,1779265347254,200,2.166078,2.776942,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2183,2183,0,0,270
req_01ks27n7cwehq8jypy2n7wrvdb,1779265346972,200,1.5166309999999998,1.557515,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2130,2130,0,0,19
req_01ks27mf78f4480vn6m42nb2cz,1779265322216,200,0.535665,0.554041,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,141,141,0,0,9
req_01ks27jwrbf0d8sjm7dqmqe8v8,1779265270539,200,0.4944,0.908989,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2413,2413,0,0,184
req_01ks27jenrezea9swk1kpa6hy2,1779265256120,200,0.196027,0.320359,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2416,2416,0,0,56
req_01ks27jcyxe6vr2fax95ndjphn,1779265254365,200,0.17771,1.356446,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2334,2334,0,0,523
req_01ks27gxtwfzha5r6kd2ba02wh,1779265206108,200,0.424556,0.4564,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2251,2251,0,0,15
req_01ks27f2nefvr861dkcfxggg36,1779265145518,200,0.164671,0.262036,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2361,2361,0,0,44
req_01ks27ez1sfv89w57p2723d2kf,1779265141817,200,0.165769,0.920686,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2304,2304,0,0,334
req_01ks27c6d1fhdrn3y079ppk0ke,1779265051041,200,0.170123,0.311548,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2252,2252,0,0,63
req_01ks27b893ee5tcmkqznr2k2ks,1779265020195,200,0.393458,0.482091,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2263,2263,0,0,40
req_01ks279ckae8q9m5ptassr4gce,1779264959082,200,0.52485,0.654644,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2407,2407,0,0,58
req_01ks278cj9e5atxf9jvnkqr9y0,1779264926281,200,2.2532170000000002,2.3779120000000002,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2354,2354,0,0,56
req_01ks277eaqf1f8gp0nzyr3rmht,1779264895319,200,0.399495,0.565159,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2267,2267,0,0,74
req_01ks277d3je2dbe2zrhg182j1y,1779264894066,200,0.679911,0.781737,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2182,2182,0,0,46
req_01ks277asgeyy8jt2y9mkvv7c1,1779264891696,200,0.14103,0.184142,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2143,2143,0,0,20
req_01ks274hxwft3bmvd5s0wtxyh4,1779264800700,200,0.158794,0.386338,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2155,2155,0,0,101
req_01ks273ns7fqxr40jjs1yyxhvk,1779264771879,200,0.143591,0.469223,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2027,2027,0,0,145
req_01ks273m5deh4vvy8z5d5xj135,1779264770221,200,0.182884,0.275721,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1986,1986,0,0,42
req_01ks2736rdfpgvyyvgsjnv6qe9,1779264756493,200,0.394012,0.405524,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,117,117,0,0,6
req_01ks270vg9ffnr21hzz91s026d,1779264679433,200,0.176937,0.288169,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1982,1982,0,0,50
req_01ks26zwrce238vep9yybcjm1z,1779264647948,200,0.986978,1.177794,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1922,1922,0,0,85
req_01ks26zvgqe73twfxdfaxsn226,1779264646679,200,0.665091,1.111317,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1843,1843,0,0,198
req_01ks26zt5ve1msdwd363j33grh,1779264645307,200,1.367713,2.304837,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1828,1828,0,0,415
req_01ks26z4yse3kvss4ys6dezx0d,1779264623577,200,0.062392,0.070674,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,103,103,0,0,4
req_01ks26x2xrfrsvd7bj51dxwzzd,1779264555960,200,0.188881,0.659969,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1592,1592,0,0,208
req_01ks26wz67fgprj2hqw621pnwv,1779264552136,200,1.768097,1.779753,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,103,103,0,0,6
req_01ks26tta5fabbbd0j5g2sxv7s,1779264481605,200,0.124698,0.693594,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1346,1346,0,0,252
req_01ks26ta69eqeap8889bmg18v1,1779264465097,200,0.102973,0.66011,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1088,1088,0,0,247
req_01ks26t9e2f8ftfr27j8fpmvvt,1779264464322,200,0.264866,0.445444,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1054,1054,0,0,81
req_01ks26s5yjfbq9r36t44sgxy3m,1779264427986,200,0.1357,0.156317,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,88,88,0,0,10
req_01ks26qgf6ehbr51ejf1t2mqs5,1779264373222,200,0.288633,0.631716,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1173,1173,0,0,152
req_01ks26phm4eer9npps1gs62s9t,1779264341636,200,1.174398,1.279157,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1151,1151,0,0,47
req_01ks26njjpf1b8059sfkhb7jy4,1779264309846,200,1.194243,1.33684,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1098,1098,0,0,64
req_01ks26nhcaesv8gctr5gg96rv0,1779264308618,200,0.898186,0.98967,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,951,951,0,0,41
req_01ks26kp3dewv919xevf47r31r,1779264247917,200,0.17996,0.335958,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1218,1218,0,0,70
req_01ks26kcf2e6tr9hathy1xjjjd,1779264238050,200,1.332009,1.5739589999999999,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,918,918,0,0,108
req_01ks26jr3vegyvkm4sn5efazbg,1779264217211,200,0.163952,0.340781,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1102,1102,0,0,79
req_01ks26hstreqdb2bszxr3q1hm3,1779264186200,200,0.616506,0.734501,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1009,1009,0,0,53
req_01ks26hravedzaswg4ay20hq1b,1779264184667,200,1.036637,1.068776,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1049,1049,0,0,15
req_01ks26gtcfen08ejnx9hy0rbdt,1779264153999,200,0.145852,0.291032,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,935,935,0,0,65
req_01ks26gtb1e03r1p9y6t54jzaa,1779264153953,200,0.342199,0.458209,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,907,907,0,0,52
req_01ks26gt0hea6rhzphk12gmvj0,1779264153617,200,0.095537,0.125217,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,903,903,0,0,14
req_01ks26dnzkfm29sk75v0xa6fy1,1779264051187,200,0.091526,0.108025,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,97,97,0,0,8
req_01ks26c77kf7pv083awhk16zhh,1779264003315,200,0.487517,0.716889,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,4084,4084,0,0,102
req_01ks26c65ffjm9g1hsxwyazyqw,1779264002223,200,0.779257,0.976427,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,4410,4410,0,0,88
req_01ks26b804eyxt9mwkaqrcnp03,1779263971332,200,0.278709,0.442609,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,4423,4423,0,0,73
req_01ks269p0jfm6v3zrkbdefpxfw,1779263920146,200,0.233378,1.54028,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3674,3674,0,0,579
req_01ks268k90eqdr6qkz859xnsp7,1779263884576,200,0.322297,0.354208,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3930,3930,0,0,15
req_01ks268c2kf0v85tj7jhgfv2be,1779263877203,200,0.413692,0.933534,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3552,3552,0,0,231
req_01ks266zv6ejfr9syrd4y2nraf,1779263831910,200,0.228219,0.974146,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3309,3309,0,0,331
req_01ks266qkcehf8e246mm438y3r,1779263823468,200,0.21845,0.537339,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3209,3209,0,0,142
req_01ks264xtmeczbp7sr8v31v0bn,1779263764308,200,0.387637,0.433064,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3106,3106,0,0,21
req_01ks2646sceb9trckb40c3e190,1779263740716,200,0.178656,0.215245,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3038,3038,0,0,17
req_01ks263zswef7rxyfq6t7y6mbd,1779263733564,200,0.246473,0.30106,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3053,3053,0,0,25
req_01ks2631n8e6tr16azbrygdg7w,1779263702696,200,0.200005,0.308951,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3036,3036,0,0,49
req_01ks26233se3ds05vczagwce2r,1779263671417,200,0.174846,0.602817,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2937,2937,0,0,190
req_01ks261507e0daxtc3arbztg5h,1779263640583,200,0.217582,0.326254,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2894,2894,0,0,49
req_01ks25z9f4ejes78tckmw21zgf,1779263579620,200,0.240491,0.390515,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2919,2919,0,0,67
req_01ks25xdyefj6vs1p98zqnt1t6,1779263518670,200,0.206524,0.376038,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3202,3202,0,0,76
req_01ks25xdc6fj2vtd9rckbfg77h,1779263518086,200,0.181993,0.200808,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3224,3224,0,0,9
req_01ks25wf82e7h9m0y3c4tg0phq,1779263487234,200,0.305885,0.516987,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3125,3125,0,0,94
req_01ks25v453f9z9pa90ze9xax8d,1779263443107,200,0.183017,0.251014,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,3050,3050,0,0,31
req_01ks25sj0nfwkrdvm744b9z559,1779263391765,200,0.504734,0.993455,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2757,2757,0,0,217
req_01ks25s8sbf3st29j88cqbd5tb,1779263382315,200,0.200512,0.407231,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2730,2730,0,0,92
req_01ks25qd8den18aq8r9jjmj0eg,1779263321357,200,0.285603,0.543756,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2581,2581,0,0,115
req_01ks25neccfd3tcq5jt58xkzwn,1779263256972,200,0.16885,0.223734,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2521,2521,0,0,25
req_01ks25khvpe4cr813zna1m79rj,1779263194998,200,0.270384,0.279793,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2537,2537,0,0,5
req_01ks25jm0yfvssdrg9dadb168j,1779263164446,200,0.160665,0.170068,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2484,2484,0,0,5
req_01ks25fq96ff19xr19pq93z53z,1779263069478,200,0.340628,0.878796,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2401,2401,0,0,238
req_01ks25exv8fb4v3gan5zneg8f2,1779263043432,200,0.190885,0.231728,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2604,2604,0,0,19
req_01ks25dzsfecwb73x3e6z5yg3b,1779263012655,200,0.188115,0.444689,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2573,2573,0,0,114
req_01ks25d1vvf3wr913ps2hn2yvx,1779262982011,200,0.164049,0.272788,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2407,2407,0,0,49
req_01ks25d0zaea4rzcjmq2h6r5j5,1779262981098,200,0.420057,0.438571,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2457,2457,0,0,9
req_01ks25c2phf05vzd53th3ccs52,1779262950097,200,0.213536,0.507722,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2281,2281,0,0,131
req_01ks25c22zf03b58dk9dna55qb,1779262949471,200,0.15388,0.172606,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2254,2254,0,0,9
req_01ks25a5qkezptqrpek2ss09md,1779262887667,200,0.324455,1.124051,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,2060,2060,0,0,354
req_01ks2597kbewevhhkmv7cscsrc,1779262856811,200,0.146136,0.40644,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1871,1871,0,0,115
req_01ks256fdafgwrwzgyxd9z57fp,1779262766506,200,0.143269,0.399245,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1822,1822,0,0,114
req_01ks256f55eeq9c0pt3d5qwc81,1779262766245,200,0.132533,0.153099,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1737,1737,0,0,10
req_01ks2563effg5bpkmv5zdpcjhg,1779262754255,200,0.060061,0.092036,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,172,172,0,0,15
req_01ks253qdhe6bayc1bvbch8pv5,1779262676401,200,0.322373,0.547484,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1604,1604,0,0,100
req_01ks253ph6e6absmvxv75jaa2c,1779262675494,200,0.219355,0.383016,meta-llama/llama-4-scout-17b-16e-instruct,key_01krwwnjdtfsmb85yzw3w6qpkn,project_01krg4y4z2edptxs4m7b1c78hc,1542,1542,0,0,73
